0.0524,	0.1021
0.0564,	0.1002
0.0604,	0.1002
0.0645,	0.1021
0.0685,	0.1021
0.0725,	0.1039
0.0765,	0.1058
0.0805,	0.1058
0.0846,	0.1076
0.0886,	0.1076
0.0926,	0.1095
0.0966,	0.1095
0.1006,	0.1113
0.1046,	0.1113
0.1087,	0.1132
0.1127,	0.115
0.1167,	0.115
0.1207,	0.1169
0.1247,	0.1169
0.1288,	0.1187
0.1328,	0.1187
0.1368,	0.1206
0.1408,	0.1206
0.1448,	0.1224
0.1488,	0.1224
0.1529,	0.1243
0.1569,	0.1261
0.1609,	0.1261
0.1649,	0.128
0.1689,	0.128
0.173,  0.1298
0.177,  0.1298
0.181,  0.1317
0.185,  0.1317
0.189,  0.1335
0.193,  0.1354
0.1971,	0.1372
0.2011,	0.1391
0.2051,	0.1391
0.2091,	0.1409
0.2131,	0.1428
0.2172,	0.1446
0.2212,	0.1465
0.2252,	0.1465
0.2292,	0.1482
0.2332,	0.1502
0.2373,	0.1521
0.2413,	0.1539
0.2453,	0.1539
0.2493,	0.1558
0.2533,	0.1576
0.2572,	0.1595
0.2614,	0.1613
0.2654,	0.1632
0.2694,	0.165
0.2734,	0.1669
0.2774,	0.1669
0.2814,	0.1687
0.2854,	0.1706
0.2894,	0.1724
0.2934,	0.1743
0.2974,	0.1761
0.3016,	0.178
0.3056,	0.1798
0.3096,	0.1798
0.3136,	0.1817
0.3176,	0.1835
0.3216,	0.1854
0.3256,	0.1873
0.3296,	0.1891
0.3336,	0.191
0.3377,	0.1928
0.3418,	0.1947
0.3458,	0.1965
0.3498,	0.1984
0.3538,	0.2002
0.3578,	0.2021
0.3618,	0.2021
0.3659,	0.2039
0.3699,	0.2058
0.3739,	0.2076
0.3779,	0.2095
0.3779,	0.2113
0.382,  0.2113
0.382,  0.2132
0.386,  0.2132
0.386,  0.2151
0.39,   0.2151
0.39,   0.2169
0.394,  0.2169
0.398,  0.2187
0.402,  0.2206
0.4061,	0.2225
0.4101,	0.2243
0.4141,	0.2262
0.4141,	0.228
0.4181,	0.2299
0.4222,	0.2317
0.4262,	0.2336
0.4302,	0.2354
0.4342,	0.2354
0.4342,	0.2373
0.4382,	0.2373
0.4382,	0.2391
0.4422,	0.2391
0.4423,	0.241
0.4463,	0.241
0.4463,	0.2429
0.4503,	0.2447
0.4543,	0.2466
0.4583,	0.2484
0.4623,	0.2503
0.4664,	0.2521
0.4704,	0.2521
0.4744,	0.254
0.4784,	0.2558
0.4824,	0.2577
0.4865,	0.2595
0.4865,	0.2614
0.4905,	0.2614
0.4905,	0.2631
0.4945,	0.2631
0.4945,	0.2651
0.4985,	0.2651
0.4985,	0.2669
0.5025,	0.2669
0.5066,	0.2688
0.5066,	0.2707
0.5106,	0.2725
0.5146,	0.2744
0.5186,	0.2762
0.5226,	0.2781
0.5267,	0.2799
0.5307,	0.2818
0.5347,	0.2836
0.5387,	0.2854
0.5427,	0.2873
0.5468,	0.2892
0.5508,	0.291
0.5548,	0.2929
0.5588,	0.2947
0.5628,	0.2966
0.5669,	0.2985
0.5709,	0.3003
0.5749,	0.3022
0.5789,	0.304
0.5829,	0.3059
0.587,  0.3077
0.591,  0.3096
0.595,  0.3114
0.599,  0.3133
0.603,  0.3151
0.6071,	0.317
0.6111,	0.3188
0.6151,	0.3207
0.6191,	0.3225
0.6231,	0.3244
0.6272,	0.3263
0.6312,	0.3281
0.6352,	0.33
0.6392,	0.3317
0.6432,	0.3317
0.6432,	0.3336
0.6473,	0.3336
0.6473,	0.3355
0.6513,	0.3355
0.6513,	0.3374
0.6553,	0.3374
0.6553,	0.3392
0.6593,	0.3392
0.6633,	0.3411
0.6674,	0.3429
0.6714,	0.3448
0.6754,	0.3466
0.6794,	0.3485
0.6834,	0.3485
0.6875,	0.3503
0.6915,	0.3522
0.6955,	0.354
0.6995,	0.3559
0.7035,	0.3577
0.7075,	0.3596
0.7116,	0.3615
0.7156,	0.3615
0.7196,	0.3633
0.7236,	0.3652
0.7276,	0.367
0.7317,	0.3689
0.7357,	0.3707
0.7397,	0.3726
0.7437,	0.3726
0.7477,	0.3744
0.7518,	0.3763
0.7558,	0.378
0.7598,	0.38
0.7638,	0.3818
0.7678,	0.3837
0.7719,	0.3837
0.7759,	0.3855
0.7799,	0.3874
0.7839,	0.3892
0.7879,	0.3911
0.792,  0.393
0.796,  0.3948
0.8,	0.3948
0.804,  0.3967
0.808,  0.3985
0.812,  0.4003
0.8161,	0.4022
0.8201,	0.4041
0.8241,	0.4041
0.8281,	0.4059
0.8321,	0.4078
0.8362,	0.4096
0.8401,	0.4115
0.8441,	0.4133
0.8481,	0.4133
0.8521,	0.4152
0.8563,	0.417
0.8603,	0.4189
0.8643,	0.4207
0.8683,	0.4226
0.8723,	0.4226
0.8763,	0.4243
0.8803,	0.4263
0.8843,	0.4281
0.8883,	0.43
0.8923,	0.43
0.8963,	0.4319
0.9005,	0.4337
0.9045,	0.4356
0.9085,	0.4356
0.9125,	0.4374
0.9165,	0.4393
0.9205,	0.4411
0.9245,	0.4411
0.9285,	0.443
0.9325,	0.4447
0.9365,	0.4466
0.9407,	0.4485
0.9447,	0.4485
0.9487,	0.4504
0.9527,	0.4522
0.9567,	0.4541
0.9607,	0.4541
0.9647,	0.4559
0.9687,	0.4578
0.9727,	0.4596
0.9768,	0.4596
0.9808,	0.4615
0.9849,	0.4633
0.9889,	0.4652
0.9929,	0.4652
0.9969,	0.467
1.0009,	0.4689
1.005,  0.4707
1.009,  0.4707
1.013,  0.4726
1.017,  0.4745
1.021,  0.4763
1.0251,	0.4782
1.0291,	0.4782
1.0331,	0.48
1.0371,	0.4819
1.0411,	0.4837
1.0452,	0.4856
1.0492,	0.4856
1.0532,	0.4874
1.0572,	0.4893
1.0612,	0.491
1.0652,	0.4929
1.0693,	0.4948
1.0733,	0.4948
1.0773,	0.4967
1.0813,	0.4985
1.0853,	0.5004
1.0894,	0.5022
1.0934,	0.5041
1.0974,	0.5041
1.1014,	0.5059
1.1054,	0.5078
1.1095,	0.5096
1.1135,	0.5114
1.1175,	0.5133
1.1215,	0.5152
1.1255,	0.5152
1.1296,	0.5171
1.1336,	0.5189
1.1376,	0.5208
1.1416,	0.5226
1.1456,	0.5245
1.1497,	0.5263
1.1537,	0.5263
1.1577,	0.5282
1.1617,	0.53
1.1657,	0.5319
1.1697,	0.5337
1.1738,	0.5356
1.1778,	0.5373
1.1818,	0.5393
1.1858,	0.5393
1.1898,	0.5411
1.1939,	0.543
1.1979,	0.5448
1.2019,	0.5467
1.2059,	0.5486
1.2099,	0.5486
1.214,  0.5504
1.218,  0.5523
1.222,  0.5541
1.226,  0.556
1.23,   0.5577
1.2341,	0.5596
1.2381,	0.5596
1.2421,	0.5615
1.2461,	0.5634
1.2501,	0.5652
1.2542,	0.5671
1.2582,	0.5689
1.2622,	0.5689
1.2662,	0.5708
1.2702,	0.5726
1.2742,	0.5745
1.2783,	0.5763
1.2823,	0.5782
1.2863,	0.58
1.2903,	0.5819
1.2943,	0.5819
1.2984,	0.5838
1.3024,	0.5856
1.3064,	0.5875
1.3104,	0.5893
1.3144,	0.5912
1.3185,	0.593
1.3225,	0.5949
1.3265,	0.5949
