0.0283,	0.1086
0.0283,	0.1104
0.0324,	0.1123
0.0324,	0.1142
0.0364,	0.1161
0.0364,	0.1179
0.0364,	0.1198
0.0404,	0.1198
0.0404,	0.1217
0.0404,	0.1235
0.0404,	0.1254
0.0404,	0.1273
0.0404,	0.1292
0.0444,	0.131
0.0444,	0.1329
0.0444,	0.1348
0.0445,	0.1366
0.0445,	0.1385
0.0485,	0.1404
0.0485,	0.1423
0.0485,	0.1441
0.0485,	0.146
0.0485,	0.1479
0.0485,	0.1497
0.0525,	0.1516
0.0525,	0.1535
0.0525,	0.1554
0.0525,	0.1572
0.0525,	0.1591
0.0565,	0.161
0.0566,	0.1629
0.0566,	0.1647
0.0566,	0.1666
0.0566,	0.1685
0.0566,	0.1703
0.0566,	0.1722
0.0606,	0.1741
0.0606,	0.176
0.0606,	0.1778
0.0606,	0.1797
0.0606,	0.1816
0.0606,	0.1834
0.0606,	0.1853
0.0606,	0.1872
0.0606,	0.1891
0.0606,	0.1909
0.0606,	0.1928
0.0646,	0.1947
0.0647,	0.1965
0.0647,	0.1984
0.0647,	0.2003
0.0647,	0.2022
0.0647,	0.204
0.0647,	0.2059
0.0647,	0.2078
0.0647,	0.2096
0.0647,	0.2115
0.0647,	0.2134
0.0687,	0.2153
0.0687,	0.2171
0.0687,	0.219
0.0687,	0.2209
0.0687,	0.2227
0.0687,	0.2246
0.0687,	0.2265
0.0687,	0.2284
0.0687,	0.2302
0.0687,	0.2321
0.0687,	0.234
0.0728,	0.2358
0.0728,	0.2377
0.0728,	0.2396
0.0728,	0.2415
0.0728,	0.2433
0.0728,	0.2452
0.0728,	0.2471
0.0728,	0.2489
0.0728,	0.2508
0.0728,	0.2527
0.0768,	0.2546
0.0768,	0.2564
0.0768,	0.2583
0.0768,	0.2602
0.0768,	0.262
0.0768,	0.2639
0.0768,	0.2658
0.0768,	0.2677
0.0768,	0.2695
0.0809,	0.2713
0.0809,	0.2732
0.0809,	0.2751
0.0809,	0.277
0.0809,	0.2789
0.0809,	0.2808
0.0809,	0.2826
0.0809,	0.2845
0.0809,	0.2864
0.0849,	0.2883
0.0849,	0.2901
0.0849,	0.292
0.0849,	0.2939
0.0849,	0.2957
0.0849,	0.2976
0.0849,	0.2995
0.0849,	0.3013
0.0849,	0.3032
0.089,  0.3051
0.089,  0.307
0.089,  0.3088
0.089,  0.3107
0.089,  0.3126
0.089,  0.3145
0.089,  0.3163
0.089,  0.3182
0.089,  0.3201
0.093,  0.3219
0.093,  0.3237
0.093,  0.3256
0.097,  0.3276
0.097,  0.3294
